2.089;5.23529;2.089;4.15385;2.089;0;2.089;0
2.095;5.23529;2.095;4.17055;2.095;0;2.095;0
2.103;5.23529;2.103;4.1741;2.103;0;2.103;0
2.11;5.23529;2.11;4.22213;2.11;0;2.11;0
2.116;5.23529;2.116;4.23375;2.116;0;2.116;0
2.122;5.23529;2.122;4.20089;2.122;0;2.122;0
2.13;5.23529;2.13;4.23375;2.13;0;2.13;0
2.137;5.23529;2.137;4.28155;2.137;0;2.137;0
2.143;5.23529;2.143;4.34947;2.143;0;2.143;0
2.15;5.23529;2.15;4.40246;2.15;0;2.15;0
2.156;5.23529;2.156;4.39557;2.156;0;2.156;0
2.162;5.23529;2.162;4.44399;2.162;0;2.162;0
2.17;5.23529;2.17;4.51801;2.17;0;2.17;0
2.176;5.23529;2.176;4.53673;2.176;0;2.176;0
2.182;5.23529;2.182;4.59809;2.182;0;2.182;0
2.19;5.23529;2.19;4.64626;2.19;0;2.19;0
2.197;5.23529;2.197;4.6518;2.197;0;2.197;0
2.203;5.23529;2.203;4.69184;2.203;0;2.203;0
2.21;5.23529;2.21;4.71314;2.21;0;2.21;0
2.216;5.23529;2.216;4.74874;2.216;0;2.216;0
2.224;5.23529;2.224;4.78551;2.224;0;2.224;0
2.23;5.23529;2.23;4.84159;2.23;0;2.23;0
2.237;5.23529;2.237;4.92491;2.237;0;2.237;0
2.244;5.23529;2.244;5.03463;2.244;0;2.244;0
2.25;5.23529;2.25;5.11327;2.25;0;2.25;0
2.256;5.23529;2.256;5.11061;2.256;0;2.256;0
2.264;5.23529;2.264;5.12129;2.264;0;2.264;0
2.271;5.23529;2.271;5.14954;2.271;0;2.271;0
2.276;5.23529;2.276;5.19736;2.276;0;2.276;0
2.284;5.23529;2.284;5.21654;2.284;0;2.284;0
2.29;5.23529;2.29;5.2518;2.29;0;2.29;0
2.296;5.23529;2.296;5.31253;2.296;0;2.296;0
2.304;5.23529;2.304;5.3665;2.304;0;2.304;0
2.312;5.23529;2.312;5.42107;2.312;0;2.312;0
2.318;5.23529;2.318;5.43153;2.318;0;2.318;0
2.324;5.23529;2.324;5.47123;2.324;0;2.324;0
2.331;5.23529;2.331;5.54677;2.331;0;2.331;0
2.339;5.23529;2.339;5.57811;2.339;0;2.339;0
2.344;5.23529;2.344;5.58765;2.344;0;2.344;0
2.35;5.23529;2.35;5.63602;2.35;0;2.35;0
2.358;5.23529;2.358;5.67484;2.358;0;2.358;0
2.365;5.23529;2.365;5.70803;2.365;0;2.365;0
2.37;5.23529;2.37;5.72121;2.37;0;2.37;0
2.378;5.23529;2.378;5.71953;2.378;0;2.378;0
2.384;5.23529;2.384;5.75642;2.384;0;2.384;0
2.39;5.23529;2.39;5.80936;2.39;0;2.39;0
2.398;5.23529;2.398;5.81617;2.398;0;2.398;0
2.405;5.23529;2.405;5.84072;2.405;0;2.405;0
2.411;5.23529;2.411;5.87003;2.411;0;2.411;0
2.418;5.23529;2.418;5.88603;2.418;0;2.418;0
2.425;5.23529;2.425;5.91772;2.425;0;2.425;0
2.432;5.23529;2.432;5.89994;2.432;0;2.432;0
2.438;5.23529;2.438;5.90708;2.438;0;2.438;0
2.444;5.23529;2.444;5.94646;2.444;0;2.444;0
2.452;5.23529;2.452;5.92164;2.452;0;2.452;0
2.458;5.23529;2.458;5.90003;2.458;0;2.458;0
2.465;5.23529;2.465;5.90179;2.465;0;2.465;0
2.471;5.23529;2.471;5.91255;2.471;0;2.471;0
2.479;5.23529;2.479;5.91961;2.479;0;2.479;0
2.486;5.23529;2.486;5.85962;2.486;0;2.486;0
2.491;5.23529;2.491;5.82639;2.491;0;2.491;0
2.499;5.23529;2.499;5.82986;2.499;0;2.499;0
2.505;5.23529;2.505;5.76395;2.505;0;2.505;0
2.513;5.23529;2.513;5.71622;2.513;0;2.513;0
2.519;5.23529;2.519;5.7295;2.519;0;2.519;0
2.525;5.23529;2.525;5.72782;2.525;0;2.525;0
2.533;5.23529;2.533;5.67706;2.533;0;2.533;0
2.54;5.23529;2.54;5.58468;2.54;0;2.54;0
2.545;5.23529;2.545;5.53413;2.545;0;2.545;0
2.553;5.23529;2.553;5.51854;2.553;0;2.553;0
2.559;5.23529;2.559;5.45046;2.559;0;2.559;0
2.567;5.23529;2.567;5.4047;2.567;0;2.567;0
2.573;5.23529;2.573;5.4047;2.573;0;2.573;0
2.58;5.23529;2.58;5.37503;2.58;0;2.58;0
2.586;5.23529;2.586;5.31869;2.586;0;2.586;0
2.592;5.23529;2.592;5.22249;2.592;0;2.592;0
